2023-09-01 01:30:00,15.794674936880947
2023-09-01 02:30:00,15.793533212904476
2023-09-01 03:30:00,15.762188897530624
2023-09-01 04:30:00,15.762133807674159
2023-09-01 05:30:00,15.75522330144179
2023-09-01 06:30:00,15.792815888195971
2023-09-01 07:30:00,15.7856252269701
2023-09-01 08:30:00,15.781651820881052
2023-09-01 09:30:00,15.78903084128024
2023-09-01 10:30:00,15.80518469881569
2023-09-01 11:30:00,15.78785853996331
2023-09-01 12:30:00,15.803199513381994
2023-09-01 13:30:00,15.822274219034885
2023-09-01 14:30:00,15.832288983479177
2023-09-01 15:30:00,15.816168657287372
2023-09-01 16:30:00,15.824693381906497
2023-09-01 17:30:00,15.804318226026066
2023-09-01 18:30:00,15.771688601601884
2023-09-01 19:30:00,15.787896211296381
2023-09-01 20:30:00,15.862922025599861
2023-09-01 21:30:00,15.861436557640351
2023-09-01 22:30:00,15.847879267102385
2023-09-01 23:30:00,15.838182345929855
2023-09-02 00:30:00,15.823196483818691
2023-09-02 01:30:00,15.840693677102518
2023-09-02 02:30:00,15.838481825055787
2023-09-02 03:30:00,15.839870604989198
2023-09-02 04:30:00,15.821448948165962
2023-09-02 05:30:00,15.817410782779465
2023-09-02 06:30:00,15.810284514925373
2023-09-02 07:30:00,15.803192727540033
2023-09-02 08:30:00,15.794945317525963
2023-09-02 09:30:00,15.806717802114388
2023-09-02 10:30:00,15.822478965830205
2023-09-02 11:30:00,15.808953851810996
2023-09-02 12:30:00,15.80734259946169
2023-09-02 13:30:00,15.798534641587043
2023-09-02 14:30:00,15.806990277004411
2023-09-02 15:30:00,15.791381694052586
2023-09-02 16:30:00,15.785825692843119
2023-09-02 17:30:00,15.780828363316385
2023-09-02 18:30:00,15.79342642739823
2023-09-02 19:30:00,15.801145967451594
2023-09-02 20:30:00,15.807810561189248
2023-09-02 21:30:00,15.80716827002566
2023-09-02 22:30:00,15.816662581198678
2023-09-02 23:30:00,15.813682580297623
2023-09-03 00:30:00,15.817616066675233
2023-09-03 01:30:00,15.804983742023813
2023-09-03 02:30:00,15.799849708581274
2023-09-03 03:30:00,15.802709785404055
2023-09-03 04:30:00,15.820785352160911
2023-09-03 05:30:00,15.834695364197872
2023-09-03 06:30:00,15.822117531891461
2023-09-03 07:30:00,15.807496730188609
2023-09-03 08:30:00,15.822198170433424
2023-09-03 09:30:00,15.83036489212151
2023-09-03 10:30:00,15.834698217908915
2023-09-03 11:30:00,15.86963725628061
2023-09-03 12:30:00,15.858207217694995
2023-09-03 13:30:00,15.8613169077038
2023-09-03 14:30:00,15.865316260545589
2023-09-03 15:30:00,15.87343290157184
2023-09-03 16:30:00,15.864961893792733
2023-09-03 17:30:00,15.84483476132191
2023-09-03 18:30:00,15.846515863653865
2023-09-03 19:30:00,15.842696629213481
2023-09-03 20:30:00,15.877254410536144
2023-09-03 21:30:00,15.868968222832484
2023-09-03 22:30:00,15.843852521611632
2023-09-03 23:30:00,15.87004350187003
2023-09-04 00:30:00,15.855482849925435
2023-09-04 01:30:00,15.865694804242631
2023-09-04 02:30:00,15.864358287789312
2023-09-04 03:30:00,15.876375440140846
2023-09-04 04:30:00,15.84821608793252
2023-09-04 05:30:00,15.864315761758096
2023-09-04 06:30:00,15.855571963825867
2023-09-04 07:30:00,15.868521322846954
2023-09-04 08:30:00,15.858932102834542
2023-09-04 09:30:00,15.858066173008602
2023-09-04 10:30:00,15.858487282054414
2023-09-04 11:30:00,15.842242383936252
2023-09-04 12:30:00,15.852710435451009
2023-09-04 13:30:00,15.852162918259891
2023-09-04 14:30:00,15.843805039138944
2023-09-04 15:30:00,15.864038231780167
2023-09-04 16:30:00,15.858588460406242
2023-09-04 17:30:00,15.852804811573254
2023-09-04 18:30:00,15.863158346831591
2023-09-04 19:30:00,15.873860079571518
2023-09-04 20:30:00,15.878931502980668
2023-09-04 21:30:00,15.890065136590572
2023-09-04 22:30:00,15.887579006737411
2023-09-04 23:30:00,15.872338077899151
2023-09-05 00:30:00,15.863862708378104
2023-09-05 01:30:00,15.841050982134043
2023-09-05 02:30:00,15.868184840425531
2023-09-05 03:30:00,15.83922821693826
2023-09-05 04:30:00,15.846902692962876
2023-09-05 05:30:00,15.864292138430644
2023-09-05 06:30:00,15.86321559224837
2023-09-05 07:30:00,15.877374581319755
2023-09-05 08:30:00,15.837399776905395
2023-09-05 09:30:00,15.830817215414145
2023-09-05 10:30:00,15.838373376243057
2023-09-05 11:30:00,15.837170232798568
2023-09-05 12:30:00,15.826097661563841
2023-09-05 13:30:00,15.779867276972004
2023-09-05 14:30:00,15.768215042178335
2023-09-05 15:30:00,15.764531808871634
2023-09-05 16:30:00,15.769673727856178
2023-09-05 17:30:00,15.781074667500599
2023-09-05 18:30:00,15.773441285613519
2023-09-05 19:30:00,15.739371387371534
2023-09-05 20:30:00,15.735665754228172
2023-09-05 21:30:00,15.738950250915337
2023-09-05 22:30:00,15.72813143440194
2023-09-05 23:30:00,15.734135030660942
2023-09-06 00:30:00,15.776582756103096
2023-09-06 01:30:00,15.785644183821185
2023-09-06 02:30:00,15.791812471273174
2023-09-06 03:30:00,15.780293064945393
2023-09-06 04:30:00,15.794182637277885
2023-09-06 05:30:00,15.783232022722961
2023-09-06 06:30:00,15.767558038818606
2023-09-06 07:30:00,15.783910522868215
2023-09-06 08:30:00,15.7929078623024
2023-09-06 09:30:00,15.80580503766276
2023-09-06 10:30:00,15.810040414323474
2023-09-06 11:30:00,15.790335151987529
2023-09-06 12:30:00,15.78346256397683
2023-09-06 13:30:00,15.77615579228512
